CHAT: May 26 15:33:22 {name  = "Captain Poonslay", ucid = "e100b1b187882be1c97f756442769b66", ip = "69.130.247.5:51830", id = 16} said "LMAOOOO IM DRIFTIN LIKE A MADMAN BRUH" to all
CHAT: May 27 02:03:12 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "buddy spike f15" to all
CHAT: May 27 02:04:46 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "Cal im inbd to SEAD near EJ58" to all
CHAT: May 27 02:05:45 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "rgr" to all
CHAT: May 27 02:06:28 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "gonna pri the SA6" to all
CHAT: May 27 02:07:46 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "my god this game" to all
CHAT: May 27 02:07:56 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "^" to all
CHAT: May 27 02:08:34 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "Cal F16 in from the East" to all
CHAT: May 27 02:08:43 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "i dont even care anymore" to all
CHAT: May 27 02:08:49 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "lmaooo" to all
CHAT: May 27 02:10:22 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "i beg someone hop on srs / discord and tell me wtf am doing wrong w this tgp" to all
CHAT: May 27 02:12:46 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "16 or `8" to all
CHAT: May 27 02:12:49 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "18*" to all
CHAT: May 27 02:13:22 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "16" to all
CHAT: May 27 02:13:34 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "just wont lock this guy" to all
CHAT: May 27 02:13:35 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "oh idk 16. i cant do it either" to all
CHAT: May 27 02:13:46 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "works 75% of time" to all
CHAT: May 27 02:27:22 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "misfit" to all
CHAT: May 27 02:27:43 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "yesd" to all
CHAT: May 27 02:28:09 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "lmao i forgot my twitch my old name xD" to all
CHAT: May 27 02:28:17 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "was going say all good for the follow ;)" to all
CHAT: May 27 02:28:32 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "oh yeah appreciate it lol" to all
CHAT: May 27 02:28:51 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "will know when your on now :D haha" to all
CHAT: May 27 02:29:51 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "hahahaha" to all
CHAT: May 27 02:31:31 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said ":D" to all
CHAT: May 27 02:31:40 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "lololol" to all
CHAT: May 27 02:31:45 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "going try remember how to drop ccip lool" to all
CHAT: May 27 02:31:54 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "i dont even know how guns ngl lmao" to all
CHAT: May 27 02:32:14 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "turn the gun arm  on near your left knee outboard" to all
CHAT: May 27 02:36:37 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "ty" to all
CHAT: May 27 02:37:02 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "INIT" to all
CHAT: May 27 02:37:19 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "was going in for guns earlier and someone sniped with fox 3 :')" to all
CHAT: May 27 02:53:15 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "hitties you got gbus?" to all
CHAT: May 27 02:53:42 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "nein" to all
CHAT: May 27 02:53:46 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "laser guided rockets" to all
CHAT: May 27 02:54:03 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "ill laze at 1111 if you wanna launch em" to all
CHAT: May 27 02:55:27 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "thanks but I got a laser on my t pod :)" to all
CHAT: May 27 02:55:33 {name  = "NightMan", ucid = "c7058d7557faf515cbcc73f4a80545b7", ip = "149.90.10.73:63162", id = 6} said "Good night gentlemen." to all
CHAT: May 27 02:56:27 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "misfit have u got SRS" to all
CHAT: May 27 02:56:44 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "nah not downloaded" to all
CHAT: May 27 02:56:52 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "rgr" to all
CHAT: May 27 03:01:43 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "inbd maykop" to all
CHAT: May 27 03:03:24 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "-admin alert anvil check F10 for people landing and dont take active if anyone is" to all (output suppressed by Slmod)
CHAT: May 27 03:03:25 {name  = "Anvil 1-2 \"Virta\"", ucid = "afddfdf1a7cdd812e08ce4daef13c179", ip = "76.241.10.117:56744", id = 2} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "CaptCrash", ucid = "abf0edcbae8f3f4c0324980f37a6f229", ip = "104.159.165.197:58100", id = 4} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "William(97-1)", ucid = "a658c09201c5d83481dba9a7af1488bd", ip = "91.167.22.50:57173", id = 7} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "jsparks", ucid = "b1f92e43826760ef49e06a54e0483a78", ip = "72.240.198.65:63894", id = 8} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Vinc", ucid = "423f3116a7190e8d3b0c99c59fe51252", ip = "91.169.47.238:52350", id = 9} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "KSA_", ucid = "6f46e4efc42dece1681f1b6b76147051", ip = "93.112.180.59:55431", id = 11} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "TAW_Candle", ucid = "1f1b66429c4ee40bfdd6a13c48c2e62a", ip = "50.82.234.60:61116", id = 12} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "hubert", ucid = "830c990f826ea2a1252707f363a17389", ip = "172.222.148.13:49774", id = 13} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Nekomata 1-1 | Fenin", ucid = "09fa15812e8e2f0bc12c6354b26ed1bd", ip = "98.22.46.103:57398", id = 14} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "captainmattb", ucid = "8e9708ee57c0dbc518b050981ec354de", ip = "108.168.126.115:4648", id = 15} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Anvil 1-3 \"CJ\"", ucid = "265105068e7cf9b39b12bc119c210c90", ip = "24.3.132.97:57528", id = 16} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Splash_One", ucid = "ad61346723ee3e26a9d08f81f64cbc5a", ip = "172.91.228.175:49680", id = 17} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "Maiden", ucid = "b9b0e4d4d142743776ebf896e5babc0a", ip = "190.6.49.88:14966", id = 18} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:25 {name  = "fartbubbles04", ucid = "3e03f1fb2a5282a4d144c52c134e8ea8", ip = "71.208.141.88:51634", id = 21} said "Admin Alert Message From: [115AGR✡]Calgon" to all
CHAT: May 27 03:03:27 {name  = "Anvil 1-2 \"Virta\"", ucid = "afddfdf1a7cdd812e08ce4daef13c179", ip = "76.241.10.117:56744", id = 2} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "CaptCrash", ucid = "abf0edcbae8f3f4c0324980f37a6f229", ip = "104.159.165.197:58100", id = 4} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "William(97-1)", ucid = "a658c09201c5d83481dba9a7af1488bd", ip = "91.167.22.50:57173", id = 7} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "jsparks", ucid = "b1f92e43826760ef49e06a54e0483a78", ip = "72.240.198.65:63894", id = 8} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Vinc", ucid = "423f3116a7190e8d3b0c99c59fe51252", ip = "91.169.47.238:52350", id = 9} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "KSA_", ucid = "6f46e4efc42dece1681f1b6b76147051", ip = "93.112.180.59:55431", id = 11} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "TAW_Candle", ucid = "1f1b66429c4ee40bfdd6a13c48c2e62a", ip = "50.82.234.60:61116", id = 12} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "hubert", ucid = "830c990f826ea2a1252707f363a17389", ip = "172.222.148.13:49774", id = 13} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Nekomata 1-1 | Fenin", ucid = "09fa15812e8e2f0bc12c6354b26ed1bd", ip = "98.22.46.103:57398", id = 14} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "captainmattb", ucid = "8e9708ee57c0dbc518b050981ec354de", ip = "108.168.126.115:4648", id = 15} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Anvil 1-3 \"CJ\"", ucid = "265105068e7cf9b39b12bc119c210c90", ip = "24.3.132.97:57528", id = 16} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Splash_One", ucid = "ad61346723ee3e26a9d08f81f64cbc5a", ip = "172.91.228.175:49680", id = 17} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "Maiden", ucid = "b9b0e4d4d142743776ebf896e5babc0a", ip = "190.6.49.88:14966", id = 18} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:03:27 {name  = "fartbubbles04", ucid = "3e03f1fb2a5282a4d144c52c134e8ea8", ip = "71.208.141.88:51634", id = 21} said "anvil check F10 for people landing and dont take active if anyone is" to all
CHAT: May 27 03:05:24 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:62270", id = 10} said "clr of rwy maykop" to all
CHAT: May 27 03:09:43 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said ":O" to all
CHAT: May 27 03:10:16 {name  = "Anvil 1-2 \"Virta\"", ucid = "afddfdf1a7cdd812e08ce4daef13c179", ip = "76.241.10.117:56744", id = 2} said "emergency landing maykop" to all
CHAT: May 27 03:11:40 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "wait there" to all
CHAT: May 27 03:11:44 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "flaps what" to all
CHAT: May 27 03:11:55 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "ty" to all
CHAT: May 27 03:12:11 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "is there a way to stabalize the maverick cameras on the a10a" to all
CHAT: May 27 03:12:16 {name  = "Maiden", ucid = "b9b0e4d4d142743776ebf896e5babc0a", ip = "190.6.49.88:14966", id = 18} said "this crap is impossible to win" to all
CHAT: May 27 03:12:32 {name  = "Maiden", ucid = "b9b0e4d4d142743776ebf896e5babc0a", ip = "190.6.49.88:14966", id = 18} said "100 reds planes vs 1 blue" to all
CHAT: May 27 03:12:42 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "we need ag" to all
CHAT: May 27 03:13:23 {name  = "Anvil 1-2 \"Virta\"", ucid = "afddfdf1a7cdd812e08ce4daef13c179", ip = "76.241.10.117:56744", id = 2} said "rwy maykop is clear" to all
CHAT: May 27 03:13:49 {name  = "|269| Calgon", ucid = "ff5cfd4ed40ba2b5ca643d349567b69a", ip = "81.96.196.100:63410", id = 5} said "oof" to all
CHAT: May 27 03:13:53 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "worth it" to all
CHAT: May 27 03:14:31 {name  = "Sickest Hitties", ucid = "23b6234527d5e76ab578830d4a0750fa", ip = "122.58.46.21:58804", id = 3} said "haha another harrier down" to all
CHAT: May 27 03:18:54 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "FUCKL" to all
CHAT: May 27 03:18:57 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "CUFKFEKLNEDFJHKLESFCD" to all
CHAT: May 27 03:19:22 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "ARE YOU FUCKING KIDDING ME" to all
CHAT: May 27 04:00:11 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "My HARM went after a friendly carrier groupo" to all
CHAT: May 27 04:00:14 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "HELP ME" to all
CHAT: May 27 04:00:29 {name  = "Polly", ucid = "5ab9d537556e6dbf336e20ad2025a0c3", ip = "108.91.155.20:58019", id = 17} said "rip" to all
CHAT: May 27 04:00:47 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "It wont make it" to all
CHAT: May 27 04:00:49 {name  = "Hammer 2", ucid = "b7399b59ec0e181fd06cefadfca40d09", ip = "50.39.179.3:61206", id = 4} said "rip" to all
CHAT: May 27 04:00:54 {name  = "BruhMaster", ucid = "876bd7e13db2c8b4477f2fda25b03c8a", ip = "47.205.196.65:56831", id = 6} said "thank GOD" to all
CHAT: May 27 04:01:31 {name  = "SilentNight", ucid = "dbeb00991423eea0e23612b1422882ec", ip = "154.20.165.129:52938", id = 3} said "carrier grouped are untouchable" to all
CHAT: May 27 04:52:50 {name  = "Polly", ucid = "5ab9d537556e6dbf336e20ad2025a0c3", ip = "108.91.155.20:58019", id = 17} said "hot mic we hear porn" to all
CHAT: May 27 04:53:20 {name  = "Polly", ucid = "5ab9d537556e6dbf336e20ad2025a0c3", ip = "108.91.155.20:58019", id = 17} said "@starbuck" to all
CHAT: May 27 04:54:32 {name  = "Starbuck", ucid = "a02d9caec078ee955c5ed7a0beddf3de", ip = "99.199.81.16:51157", id = 5} said "better?" to all
CHAT: May 27 04:54:39 {name  = "Starbuck", ucid = "a02d9caec078ee955c5ed7a0beddf3de", ip = "99.199.81.16:51157", id = 5} said "dont know why it does that sometimes" to all
CHAT: May 27 05:28:59 {name  = "Starbuck", ucid = "a02d9caec078ee955c5ed7a0beddf3de", ip = "99.199.81.16:51157", id = 5} said "bear, are you having problems with tomcat since update? my game crashes on respawn everytime in 14" to all
CHAT: May 27 05:40:31 {name  = "Bear 1-1 | Brown", ucid = "7776b9e151107f6e517e1e78fb5e6944", ip = "98.154.24.146:1311", id = 6} said "jester is so fucking bad" to all
CHAT: May 27 05:40:34 {name  = "Bear 1-1 | Brown", ucid = "7776b9e151107f6e517e1e78fb5e6944", ip = "98.154.24.146:1311", id = 6} said "wow" to all
CHAT: May 27 06:13:56 {name  = "Ikaros", ucid = "0c3ec329fcf0f0670a4d6ca2b7a04a0b", ip = "86.31.157.226:56783", id = 6} said "oh no" to all
CHAT: May 27 06:14:08 {name  = "Misfit", ucid = "2854f97ee1e0e1f6a27a7e2423376e4a", ip = "68.59.153.237:56073", id = 12} said "Why... lol" to all
CHAT: May 27 07:39:21 {name  = "Speedrick", ucid = "a55b5baf06363e8944d0a157310092f6", ip = "94.227.130.100:53462", id = 2} said "-blue" to all
CHAT: May 27 07:40:27 {name  = "Speedrick", ucid = "a55b5baf06363e8944d0a157310092f6", ip = "94.227.130.100:53462", id = 2} said "blue" to all
CHAT: May 27 07:59:00 {name  = "Harryator", ucid = "c3681335c2a9dd7bb7d3b91063eeb279", ip = "81.217.211.118:64768", id = 19} said "watch out landing inbound" to all
CHAT: May 27 08:00:01 {name  = "MyloRoobeer", ucid = "7b09a7f33714949cd7e99f8899fe334f", ip = "154.3.251.154:51591", id = 11} said "my wheels shattered on that landed lmao" to all
CHAT: May 27 08:00:14 {name  = "MyloRoobeer", ucid = "7b09a7f33714949cd7e99f8899fe334f", ip = "154.3.251.154:51591", id = 11} said "just gonna eject instead of repair" to all
CHAT: May 27 08:00:23 {name  = "Splinter 6-1 | Tailspin", ucid = "cee7099d38104e19e5579a25bc81bbf9", ip = "75.128.244.137:49971", id = 12} said "respawn" to all
CHAT: May 27 08:08:39 {name  = "Rainbowgirl", ucid = "d4ea36a016eef8bedbee30a348f7d6b5", ip = "92.26.121.61:59702", id = 10} said "rtb" to all
CHAT: May 27 08:18:33 {name  = "Cpt_Cartman", ucid = "25e3a667ba2da5fbf19f4eda318f6f59", ip = "91.249.41.51:51405", id = 23} said "viper, can you shoot down the a10´s?" to all
CHAT: May 27 08:19:13 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:61033", id = 24} said "they'll just respawn again" to all
CHAT: May 27 08:19:17 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:61033", id = 24} said "they dont kill u" to all
CHAT: May 27 08:20:07 {name  = "Cpt_Cartman", ucid = "25e3a667ba2da5fbf19f4eda318f6f59", ip = "91.249.41.51:51405", id = 23} said "oh okay :D" to all
CHAT: May 27 08:37:53 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "Who want to help take over krasnodar" to all
CHAT: May 27 08:38:17 {name  = "Cpt_Cartman", ucid = "25e3a667ba2da5fbf19f4eda318f6f59", ip = "91.249.41.51:51405", id = 23} said "i will" to all
CHAT: May 27 08:38:22 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64739", id = 19} said "can provide cap" to all
CHAT: May 27 08:38:31 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "thank you" to all
CHAT: May 27 08:38:45 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "there is one stinger and one zsu-23" to all
CHAT: May 27 08:39:46 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "two gepards around the airfield" to all
CHAT: May 27 08:40:09 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64739", id = 19} said "taking 22 maykop" to all
CHAT: May 27 08:42:45 {name  = "Cpt_Cartman", ucid = "25e3a667ba2da5fbf19f4eda318f6f59", ip = "91.249.41.51:51405", id = 23} said "what u need for help, a2a or a2g?" to all
CHAT: May 27 08:42:50 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "a2g" to all
CHAT: May 27 08:42:57 {name  = "Cpt_Cartman", ucid = "25e3a667ba2da5fbf19f4eda318f6f59", ip = "91.249.41.51:51405", id = 23} said "cpy" to all
CHAT: May 27 08:43:17 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "after taking over we're rearming at krasnodar and moving to krymsk" to all
CHAT: May 27 08:45:22 {name  = "Splinter 6-1 | Tailspin", ucid = "cee7099d38104e19e5579a25bc81bbf9", ip = "75.128.244.137:49971", id = 12} said "FOX, are you going to Novo or Gelen by any chance?" to all
CHAT: May 27 08:45:48 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10369", id = 17} said "you guys want A2G where?" to all
CHAT: May 27 08:45:49 {name  = "Splinter 6-1 | Tailspin", ucid = "cee7099d38104e19e5579a25bc81bbf9", ip = "75.128.244.137:49971", id = 12} said "n/m" to all
CHAT: May 27 08:46:02 {name  = "Diamond 1-1 | Weirdo03", ucid = "15096b893c25e0faf05e22438878d8d7", ip = "178.239.173.172:56655", id = 27} said "krasnodar" to all
CHAT: May 27 08:47:11 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10369", id = 17} said "theres only 3 enemy units there" to all
CHAT: May 27 08:47:20 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64739", id = 19} said "on station kras, establishing CAP" to all
CHAT: May 27 08:47:29 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64739", id = 19} said "yeah u could go kryms" to all
CHAT: May 27 08:47:39 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10369", id = 17} said "rgr" to all
CHAT: May 27 08:50:35 {name  = "Rainbowgirl", ucid = "d4ea36a016eef8bedbee30a348f7d6b5", ip = "92.26.121.61:59702", id = 10} said "rtb" to all
CHAT: May 27 08:51:36 {name  = "Cipher", ucid = "4a8a6df189c3f51fde134fd9ea093e18", ip = "72.255.51.142:64739", id = 19} said "them rpg troopers are getting shredded" to all
CHAT: May 27 08:51:49 {name  = "Splinter 6-1 | Tailspin", ucid = "cee7099d38104e19e5579a25bc81bbf9", ip = "75.128.244.137:49971", id = 12} said "PaidActor - or help at Novo and Gelendzhik with FOX and me.  Up to you. No biggie." to all
CHAT: May 27 08:51:50 {name  = "Cpt_Cartman", ucid = "25e3a667ba2da5fbf19f4eda318f6f59", ip = "91.249.41.51:51405", id = 23} said "just taking off, im also there in a sec" to all
CHAT: May 27 08:52:21 {name  = "Actor 1-1 |The_Paid_Actor", ucid = "e86d8ad0a6df9bf7a18f76eecda72dce", ip = "189.54.219.160:10369", id = 17} said "I'll go krasno to help capture the airport, I'll bypass the coastal defenses" to all
