=== Log opened UTC 2021-12-11 11:23:52
2021-12-11 11:23:52.747 INFO    APP: Command line: "C:\Program Files\Eagle Dynamics\DCS World Server 1\bin\DCS.exe"  --norender --server -w StableServer1
2021-12-11 11:23:52.747 INFO    APP: DCS/2.7.7.15038 (x86_64; Windows NT 10.0.17763)
2021-12-12 23:34:14.419 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:34:14.419 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:34:59.423 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:34:59.423 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:35:44.426 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:35:44.426 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:36:29.429 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:36:29.429 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:37:14.433 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:37:14.433 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:37:59.436 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:37:59.436 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:38:44.440 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:38:44.440 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:39:29.443 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:39:29.443 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:40:14.446 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:40:14.446 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:40:59.450 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:40:59.450 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:41:44.453 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:41:44.453 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:42:29.457 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:42:29.457 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:43:14.460 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:43:14.460 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:43:59.463 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:43:59.463 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:44:44.467 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:44:44.467 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:45:29.470 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:45:29.470 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:46:14.474 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:46:14.474 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:46:59.477 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:46:59.477 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:47:44.480 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:47:44.480 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:48:29.484 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:48:29.484 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:49:14.487 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:49:14.487 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:49:59.490 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:49:59.491 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:50:44.494 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:50:44.494 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:51:29.497 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:51:29.497 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:52:14.501 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:52:14.501 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:52:59.504 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:52:59.504 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:53:44.507 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:53:44.508 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:54:29.511 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:54:29.511 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:55:14.514 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:55:14.514 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:55:59.518 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:55:59.518 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:56:44.521 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:56:44.521 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:57:29.524 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:57:29.525 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:58:14.528 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:58:14.528 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:58:59.531 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:58:59.531 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-12 23:59:44.535 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-12 23:59:44.535 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:00:29.538 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:00:29.538 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:01:14.541 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:01:14.541 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:01:59.545 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:01:59.545 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:02:44.548 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:02:44.548 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:03:29.552 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:03:29.552 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:04:14.555 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:04:14.555 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:04:59.558 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:04:59.558 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:05:44.562 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:05:44.562 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:06:29.565 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:06:29.565 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:07:14.569 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:07:14.569 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:07:59.572 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:07:59.572 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:08:44.575 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:08:44.575 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:09:29.579 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:09:29.579 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:10:14.582 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:10:14.582 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:10:59.586 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:10:59.586 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:11:44.589 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:11:44.589 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:12:29.592 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:12:29.592 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:13:14.596 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:13:14.596 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:13:59.599 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:13:59.599 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:14:44.603 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:14:44.603 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:15:29.606 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:15:29.606 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:16:14.609 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:16:14.609 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:16:59.613 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:16:59.613 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:17:44.616 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:17:44.616 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:18:29.619 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:18:29.620 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:19:14.623 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:19:14.623 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:19:59.626 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:19:59.626 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:20:44.630 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:20:44.630 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:21:29.633 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:21:29.633 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:22:14.636 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:22:14.637 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:22:59.640 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:22:59.640 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:23:44.643 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:23:44.643 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:24:29.647 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:24:29.647 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:25:14.650 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:25:14.650 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:25:59.653 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:25:59.654 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:26:44.657 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:26:44.657 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:27:29.660 INFO    LuaNET: [jester::telemetry ] *heartbeat*
2021-12-13 00:27:29.660 INFO    LuaNET: [jester::hooks     ] ERROR: timer function failed: [string "C:\Users\Administrator\Saved Games\StableServer1\../Jester_scripts/jester_mod_telemetry.lua"]:30: attempt to index local 'info' (a nil value)
2021-12-13 00:27:55.664 INFO    LuaNET: [jester::cmdnet    ] message {['body']={['admins']={['201cb4e87d594aa1eb21b2016e44cfda']={['discord_name']='[4YA] Commissar Hudson',['id']=26,['name']='Toaster 1-1|The Commissar',},['396fb38e33a8efc1601cf9f56593a7dd']={['discord_name']='[4YA][RODO]{TS\'s}(OG)(OF)Wojtek',['id']=11,['name']='Stroke-1 Wojtek',},['3fafe44f7d1998d0d5d122ba95231f31']={['discord_name']='[4YA] [TN] Sir Rhino',['id']=8,['name']='[TN] Sir Rhino',},['63b1f5e78c1282b291e8d36b36837a29']={['discord_name']='[4YA] Mobius01',['id']=7,['name']='[4YA] Mobius01',},['65ce3270a8274d20b7e65be79bdbb308']={['discord_name']='[4YA] NYX',['id']=41,['name']='Nick',},['6622068cf1e120486feaf49dae55bcb2']={['discord_name']='[4YA] Lurcher',['id']=1,['name']='Lurcher',},['6d3aac548e6edc0460b064d92564b2c2']={['discord_name']='[4YA] [RODO] Clooterus',['id']=17,['name']='StepBruh 1-4 | Clooterus',},['99b1dc3b9766de1a9a1e85771d6f05dd']={['discord_name']='[4YA] [RODO] [TS\'s] Gluttony',['id']=15,['name']='[4YA] Gluttony',},['9bb6bb900f8495eb61e14b3168a960f9']={['discord_name']='[4YA] Sandwich',['id']=6,['name']='[4YA] 202 | Sandwich',},['bbe55cc56f97be2f4899924e851054db']={['discord_name']='[4YA] Hawg',['id']=40,['name']='[4YA] Hawg',},['c7eb32446427deea1e7098a54d3922a6']={['discord_name']='[4YA] Cobra 171 | SevenAlpha',['id']=10,['name']='Cobra 171 | SevenAlpha',},['e391ed0549bb19d1e802c92b58ed6b41']={['discord_name']='[4YA] [RODO] [TS] Wellsy13',['id']=5,['name']='[4YA][RODO] Wellsy13',},},['bans_global']={['054c7e48646e80d232b4dae5d4770237']={['actor_name']='[4YA] Cipher',['actor_ucid']='4a8a6df189c3f51fde134fd9ea093e18',['name']='AIM 120C-5',['reason']='Racism is not tolerated on our server or in our community. Read our rules, be respectful and think about what you say before saying it. You can always appeal on our Discord by opening a ticket.',['ts']=1637766706,['ucid']='054c7e48646e80d232b4dae5d4770237',},['194017ac9ca271ffce7c71e5b7df8c72']={['actor_name']='Squirrel 1-1 - Omnom',['actor_ucid']='b151f4963a4c52d3666addc10a1547b3',['name']='0008',['reason']='verbally harassing and attacking other players and overall toxicity',['ts']=1632970729,['ucid']='194017ac9ca271ffce7c71e5b7df8c72',},['1f2374b777f5faa252785977e9e612df']={['actor_name']='|269| Wilk168',['actor_ucid']='0c5bfc1b8b395b5e27fd7d26158ab3ac',['name']='Scratch',['reason']='we have been through this time and again. You didn’t not learn your lesson you are perma banned.',['ts']=1632787554,['ucid']='1f2374b777f5faa252785977e9e612df',},['1f5fc453201adb6f7d14a9ef0db674ac']={['actor_name']='Lurcher',['actor_ucid']='6622068cf1e120486feaf49dae55bcb2',['name']='Mitchell',['reason']='You were banned before for griefing and sharing DCS accounts. We gave you a second chance, but now you decide to grief our servers again. This ban is permanent.',['ts']=1639355273,['ucid']='1f5fc453201adb6f7d14a9ef0db674ac',},['240bd36a90f071576eda4b3e94e11d1d']={['actor_name']='Lurcher',['actor_ucid']='6622068cf1e120486feaf49dae55bcb2',['name']='USAF_Guy',['reason']='You had another chance, now it\'s final.',['ts']=1628349428,['ucid']='240bd36a90f071576eda4b3e94e11d1d',},['28a16aa07e779f5effe68ca45d065794']={['actor_name']='[4YA] Cipher',['actor_ucid']='4a8a6df189c3f51fde134fd9ea093e18',['duration']=86400,['name']='cxarlos',['reason']='please do not intentionally teamkill. This is a short duration ban, the next one will be permanent if this happens again on the same frequency',['ts']=1639297697,['ucid']='28a16aa07e779f5effe68ca45d065794',},['313769494e72faf8b70f438697945636']={['actor_name']='Squirrel 1-1 - Omnom',['actor_ucid']='b151f4963a4c52d3666addc10a1547b3',['name']='Skull 1-1 | Lightning',['reason']='Rude disrespectful and trolling',['ts']=1632989266,['ucid']='313769494e72faf8b70f438697945636',},['47f8b79274ead0a1407967af686b5d6b']={['actor_name']='Squirrel 1-1 - Omnom',['actor_ucid']='b151f4963a4c52d3666addc10a1547b3',['name']='|269| Icarus',['reason']='Tk, Rude, Disrespectful',['ts']=1628405756,['ucid']='47f8b79274ead0a1407967af686b5d6b',},['552d7edd8979202d4f695df17cf37380']={['actor_na
2021-12-13 00:27:55.664 INFO    LuaNET: [jester::cmdnet    ] updated state item <mods>
2021-12-13 00:27:55.664 INFO    LuaNET: [jester::cmdnet    ] updated state item <admins>
2021-12-13 00:27:55.664 INFO    LuaNET: [jester::cmdnet    ] updated state item <bans_global>
2021-12-13 00:27:55.664 INFO    LuaNET: [jester::state     ] saving state
